transaction_id,date,amount,location,category,fraud_type,is_fraud
71430,2020-01-31,172144.29,14,3,2,0
71431,2020-12-02,971542.93,15,1,2,0
71432,2024-09-14,906321.3,13,1,0,1
71433,2022-04-12,282206.77,8,6,2,0
71434,2024-06-26,47038.19,11,0,2,0
71435,2024-06-23,330863.47,15,2,1,1
71436,2022-10-04,111587.33,13,3,2,0
71437,2020-04-28,443425.19,11,5,2,0
71438,2024-02-23,569417.9,4,4,2,0
71439,2024-05-02,69170.13,6,6,2,0
71440,2021-04-01,978244.24,4,1,2,0
71441,2020-04-15,502324.68,3,1,3,1
71442,2022-04-25,656933.62,5,8,2,0
71443,2024-02-21,272180.4,18,0,0,1
71444,2024-03-10,603500.74,14,4,1,1
71445,2025-09-06,484152.21,6,9,2,0
71446,2021-12-05,857301.43,0,1,3,1
71447,2022-10-02,224198.13,5,7,3,1
71448,2023-01-23,13097.23,3,7,1,1
71449,2024-05-18,188084.04,13,6,1,1
71450,2024-07-13,233202.73,2,0,3,1
71451,2023-11-30,444919.62,1,8,1,1
71452,2024-12-29,382852.77,13,9,3,1
71453,2024-01-31,281976.49,4,1,1,1
71454,2023-11-10,297208.01,1,7,2,0
71455,2022-05-03,213096.61,10,4,2,0
71456,2022-01-15,85881.15,9,0,2,0
71457,2022-11-22,777277.39,14,4,3,1
71458,2023-12-14,44537.27,7,4,2,0
71459,2023-12-29,629966.99,1,8,2,0
71460,2024-01-22,863301.75,13,6,2,0
71461,2025-10-21,381480.22,14,8,1,1
71462,2020-07-06,608529.67,2,4,2,0
71463,2024-09-16,629793.07,5,4,2,0
71464,2023-07-14,129402.38,6,8,2,0
71465,2025-06-03,229732.21,0,4,2,0
71466,2023-03-23,216705.7,7,2,2,0
71467,2023-11-26,120315.79,0,0,1,1
71468,2022-08-19,666408.31,9,3,2,0
71469,2024-08-23,466387.8,8,2,2,0
71470,2023-04-07,379697.08,18,2,2,0
71471,2024-03-24,866352.48,4,5,3,1
71472,2025-12-19,948380.64,4,8,3,1
71473,2025-03-09,495365.2,18,9,2,0
71474,2020-10-17,845232.47,13,3,2,0
71475,2024-08-30,915272.83,19,4,1,1
71476,2024-11-26,317417.86,3,4,2,0
71477,2021-05-28,31642.05,13,4,1,1
71478,2023-08-13,728202.98,4,0,2,0
71479,2020-07-05,305637.19,17,9,2,0
71480,2022-08-18,33148.69,8,2,2,0
71481,2023-06-26,406381.05,17,6,2,0
71482,2021-04-09,487146.36,2,8,0,1
71483,2025-05-28,400242.17,4,3,3,1
71484,2020-09-10,283229.69,9,1,2,0
71485,2025-01-30,859207.9,8,4,2,0
71486,2022-03-09,513765.97,9,5,2,0
71487,2020-11-30,792166.35,1,2,2,0
71488,2021-10-26,343748.62,13,3,1,1
71489,2023-04-08,310373.93,12,4,0,1
71490,2021-08-07,802967.59,10,1,0,1
71491,2023-04-01,909231.96,8,0,0,1
71492,2020-08-30,731234.37,16,8,2,0
71493,2025-07-02,345576.62,8,6,1,1
71494,2020-05-30,940533.46,5,3,1,1
71495,2025-03-16,749212.32,2,0,2,0
71496,2023-07-07,616320.14,12,7,0,1
71497,2022-08-24,523933.1,2,9,2,0
71498,2023-03-03,638002.98,16,7,2,0
71499,2023-11-07,51820.49,0,7,1,1
71500,2025-10-26,654871.49,10,2,3,1
71501,2023-04-02,294909.36,0,2,3,1
71502,2021-03-19,412806.22,9,4,2,0
71503,2025-03-08,583593.6,3,2,1,1
71504,2023-03-04,307470.37,10,7,1,1
71505,2021-04-19,206199.13,12,7,2,0
71506,2025-05-07,218642.9,11,5,0,1
71507,2024-06-26,971119.01,19,5,2,0
71508,2020-05-23,161437.41,8,1,0,1
71509,2020-02-22,749195.84,4,1,2,0
71510,2023-12-04,936003.69,15,2,0,1
71511,2025-05-30,895291.44,2,6,2,0
71512,2023-02-04,543507.78,4,4,2,0
71513,2020-09-16,377125.16,11,2,3,1
71514,2025-10-27,481794.12,3,8,2,0
71515,2023-03-17,31299.35,7,6,0,1
71516,2023-04-20,674758.14,16,3,2,0
71517,2022-06-25,611684.34,6,8,0,1
71518,2021-08-23,434226.86,15,4,2,0
71519,2022-05-21,975428.45,9,2,1,1
71520,2021-12-18,181509.66,14,6,2,0
71521,2024-05-31,586017.36,16,5,0,1
71522,2020-04-23,563033.32,16,7,2,0
71523,2025-09-28,116647.8,6,4,2,0
71524,2024-06-02,479258.32,3,4,3,1
71525,2022-11-10,57630.43,8,8,2,0
71526,2020-06-21,430600.04,13,0,3,1
71527,2021-11-10,27846.15,10,5,3,1
71528,2024-04-30,158150.63,16,8,1,1
71529,2023-08-10,466280.77,5,6,1,1
71530,2023-03-21,749057.71,17,6,2,0
71531,2023-03-06,511162.73,18,1,2,0
71532,2021-11-20,535496.46,15,0,2,0
71533,2021-07-19,386072.64,14,6,2,0
71534,2021-07-17,608301.14,3,9,2,0
71535,2023-02-07,822287.87,3,2,2,0
71536,2024-08-08,908725.45,15,5,3,1
71537,2023-08-30,993849.91,17,3,2,0
71538,2023-03-13,754554.2,1,3,2,0
71539,2021-09-06,122996.17,16,0,2,0
71540,2021-09-16,155000.74,14,9,2,0
71541,2025-12-07,503241.05,9,9,2,0
71542,2025-08-28,678584.0,12,3,1,1
71543,2020-01-04,136911.56,16,0,2,0
71544,2024-02-24,404154.82,19,8,2,0
71545,2020-05-26,587048.6,15,0,0,1
71546,2021-01-10,208299.75,2,1,0,1
71547,2025-04-22,702094.86,14,7,3,1
71548,2022-10-26,345280.78,3,8,3,1
71549,2023-04-14,278652.12,0,5,2,0
71550,2021-08-25,82279.11,3,9,2,0
71551,2021-06-18,685697.0,2,7,2,0
71552,2021-07-09,224766.7,4,0,2,0
71553,2020-04-20,127603.81,4,1,2,0
71554,2023-02-10,310421.91,6,1,0,1
71555,2021-11-13,732243.83,16,7,3,1
71556,2023-04-21,290066.92,0,8,3,1
71557,2024-07-18,39820.55,0,4,1,1
71558,2023-09-29,612369.89,12,8,1,1
71559,2021-11-14,584609.4,2,6,1,1
71560,2023-02-21,869787.41,2,7,2,0
71561,2023-06-30,173770.65,1,2,2,0
71562,2023-10-18,949009.84,6,9,2,0
71563,2022-12-23,59605.2,19,6,0,1
71564,2021-02-12,572514.31,9,4,2,0
71565,2024-04-03,782858.32,16,6,2,0
71566,2020-10-02,765584.3,19,2,2,0
71567,2025-07-12,660818.5,10,1,2,0
71568,2023-02-09,963146.63,10,5,2,0
71569,2025-05-28,434599.22,1,4,0,1
71570,2024-05-14,661412.67,10,3,0,1
71571,2023-06-01,130724.77,0,1,2,0
71572,2024-07-17,361989.15,14,1,2,0
71573,2021-10-14,126453.71,7,4,1,1
71574,2025-03-14,572312.52,19,5,2,0
71575,2022-01-16,884430.54,16,6,2,0
71576,2025-08-03,364386.89,2,9,1,1
71577,2021-05-04,698997.96,1,3,2,0
71578,2020-11-16,259013.19,10,5,0,1
71579,2022-01-12,560751.82,16,8,2,0
71580,2022-05-17,153277.98,5,4,2,0
71581,2022-06-18,19921.64,6,9,2,0
71582,2024-10-26,990771.11,8,9,2,0
71583,2025-02-23,840905.27,13,1,0,1
71584,2020-10-02,634250.95,10,1,0,1
71585,2021-11-13,273420.25,13,2,0,1
71586,2021-02-12,747527.46,11,1,3,1
71587,2021-02-16,111090.68,19,4,2,0
71588,2024-08-27,636287.41,7,5,1,1
71589,2022-09-29,805798.73,11,6,0,1
71590,2020-10-23,676394.42,8,9,2,0
71591,2023-09-18,763545.55,7,1,2,0
71592,2023-06-13,83280.66,7,3,1,1
71593,2020-02-29,49421.41,16,9,0,1
71594,2023-02-07,437251.46,11,1,0,1
71595,2024-08-13,793654.56,9,1,2,0
71596,2024-11-20,307502.87,1,1,2,0
71597,2021-08-07,741390.56,1,8,2,0
71598,2023-10-09,81062.45,3,1,2,0
71599,2021-05-23,658886.07,17,6,2,0
71600,2021-04-20,924614.24,11,7,1,1
71601,2021-04-10,465633.83,1,0,2,0
71602,2020-01-16,66857.38,4,2,2,0
71603,2020-09-09,723775.54,4,6,2,0
71604,2020-12-01,884884.01,14,1,1,1
71605,2024-02-11,369169.32,16,5,2,0
71606,2020-07-16,378263.8,4,2,2,0
71607,2021-05-13,336971.62,7,3,2,0
71608,2021-08-20,115201.64,9,2,2,0
71609,2021-04-03,313155.69,12,7,2,0
71610,2024-07-11,430306.19,14,1,2,0
71611,2024-10-31,424253.84,7,2,0,1
71612,2023-02-15,214091.48,15,9,0,1
71613,2022-04-04,559922.44,6,0,3,1
71614,2024-03-31,545090.69,19,9,1,1
71615,2025-07-23,388029.27,18,7,2,0
71616,2022-09-17,935516.72,16,7,3,1
71617,2022-10-21,965815.58,6,3,2,0
71618,2023-05-30,682781.59,12,7,2,0
71619,2023-07-01,292153.5,4,2,2,0
71620,2023-08-23,938888.47,0,9,2,0
71621,2022-06-23,724026.4,13,1,3,1
71622,2023-06-23,446283.61,15,8,1,1
71623,2024-02-15,880197.27,6,1,2,0
71624,2020-06-28,162630.36,13,7,3,1
71625,2022-10-27,668456.05,9,8,2,0
71626,2022-06-21,285220.25,11,7,0,1
71627,2023-03-07,555703.96,1,9,1,1
71628,2023-02-28,297471.49,2,1,2,0
71629,2020-03-09,583811.64,17,0,2,0
71630,2022-08-24,435706.45,16,4,1,1
71631,2021-02-21,587208.08,18,1,2,0
71632,2022-09-28,85422.57,13,3,0,1
71633,2020-12-06,13185.16,19,3,2,0
71634,2021-01-19,785570.27,9,8,1,1
71635,2025-03-23,282346.44,15,6,3,1
71636,2023-02-24,698247.25,18,9,2,0
71637,2022-04-06,48578.24,19,5,2,0
71638,2025-06-06,664976.83,15,9,0,1
71639,2021-03-28,718605.45,14,6,2,0
71640,2025-09-09,711194.08,19,7,2,0
71641,2022-02-12,852292.16,9,7,2,0
71642,2023-11-12,864542.4,16,5,2,0
71643,2022-12-07,208395.96,7,5,0,1
71644,2025-08-23,582872.57,8,5,0,1
71645,2024-02-07,30426.9,14,6,3,1
71646,2022-04-14,97729.06,10,3,3,1
71647,2024-01-22,424701.78,9,0,0,1
71648,2020-10-20,48062.1,19,9,2,0
71649,2022-06-03,352441.86,5,4,1,1
71650,2020-03-07,643224.37,1,4,3,1
71651,2023-10-09,817271.43,7,6,2,0
71652,2021-11-08,441055.97,8,9,2,0
71653,2020-02-26,490515.85,0,8,3,1
71654,2025-02-09,16010.52,13,7,2,0
71655,2024-01-29,867776.34,9,8,0,1
71656,2025-02-20,984266.82,19,8,0,1
71657,2022-04-21,456524.11,9,4,3,1
71658,2023-12-11,310524.85,11,2,2,0
71659,2024-08-29,184130.39,14,2,1,1
71660,2020-04-29,727500.27,2,6,2,0
71661,2022-11-10,417188.26,18,0,2,0
71662,2023-12-15,344997.13,12,5,2,0
71663,2020-08-10,594568.83,2,2,1,1
71664,2020-08-27,813227.46,5,6,0,1
71665,2024-10-29,711669.07,3,6,2,0
71666,2025-05-29,813007.42,18,2,2,0
71667,2020-07-17,535701.34,8,5,2,0
71668,2023-01-26,580032.09,12,4,3,1
71669,2022-07-31,23003.42,7,7,2,0
71670,2021-04-24,436265.36,5,4,2,0
71671,2025-11-12,805188.51,16,9,2,0
71672,2025-06-09,624520.09,10,1,2,0
71673,2023-07-23,694620.49,19,8,2,0
71674,2024-03-14,157310.31,0,4,3,1
71675,2020-03-18,915019.14,12,2,1,1
71676,2022-11-16,751652.51,19,6,0,1
71677,2025-06-14,898476.19,19,7,2,0
71678,2023-03-22,295525.13,19,7,2,0
71679,2022-04-18,588521.2,15,6,1,1
71680,2022-09-18,805580.0,16,1,0,1
71681,2025-06-18,421604.98,13,3,1,1
71682,2025-12-09,346580.26,12,4,3,1
71683,2025-10-27,411038.91,19,5,1,1
71684,2025-03-05,640591.68,14,0,2,0
71685,2025-07-16,375574.79,1,1,2,0
71686,2021-03-03,227834.55,1,5,2,0
71687,2023-06-26,512008.45,2,1,2,0
71688,2020-12-21,77754.19,7,0,1,1
71689,2021-02-17,905803.59,0,2,3,1
71690,2021-12-17,933573.61,13,2,2,0
71691,2024-12-12,984379.52,18,6,1,1
71692,2023-08-28,759260.69,3,9,0,1
71693,2022-06-12,804446.23,4,0,0,1
71694,2025-06-06,840421.58,1,8,0,1
71695,2023-11-20,181522.54,16,6,1,1
71696,2022-10-12,213308.9,18,7,2,0
71697,2023-08-08,821824.83,10,2,1,1
71698,2023-01-17,422833.71,15,1,0,1
71699,2021-06-10,793907.27,13,3,3,1
71700,2025-02-18,153098.4,11,3,2,0
71701,2023-06-12,58345.11,0,1,3,1
71702,2025-03-22,403420.42,12,7,3,1
71703,2025-07-11,278733.76,18,2,2,0
71704,2022-01-10,813588.19,5,7,2,0
71705,2021-02-07,917901.88,14,5,2,0
71706,2024-06-02,657198.58,4,1,2,0
71707,2023-07-11,114405.08,13,2,2,0
71708,2023-01-26,25031.85,6,8,2,0
71709,2025-09-27,780815.49,7,4,3,1
71710,2024-09-11,872799.51,1,2,2,0
71711,2024-05-11,948338.84,19,1,2,0
71712,2021-08-08,720427.79,18,1,2,0
71713,2020-02-21,41517.63,4,1,3,1
71714,2021-08-04,484036.16,7,8,0,1
71715,2021-05-05,495130.88,7,1,2,0
71716,2021-04-24,52369.61,13,3,3,1
71717,2024-10-17,911761.8,3,4,0,1
71718,2021-05-29,766231.08,8,7,3,1
71719,2023-09-10,213182.55,0,4,0,1
71720,2023-04-05,655625.82,15,6,3,1
71721,2025-09-04,814647.08,16,1,2,0
71722,2021-06-05,855568.54,3,0,0,1
71723,2021-04-30,869239.07,7,2,2,0
71724,2020-12-04,786801.1,2,7,2,0
71725,2024-04-04,622932.45,13,6,3,1
71726,2025-07-19,95303.93,7,7,0,1
71727,2022-08-28,268548.53,4,6,0,1
71728,2022-05-05,537570.65,9,1,0,1
71729,2021-07-06,373861.84,18,7,3,1
71730,2022-01-13,714097.81,18,2,0,1
71731,2023-01-19,127131.59,14,0,2,0
71732,2021-08-06,943957.8,7,9,2,0
71733,2024-09-09,345634.62,5,3,2,0
71734,2023-04-12,522378.75,8,0,1,1
71735,2020-06-20,341756.74,10,8,2,0
71736,2020-02-07,800541.09,0,9,3,1
71737,2020-06-14,162492.9,10,5,3,1
71738,2020-04-30,361051.64,3,7,2,0
71739,2021-06-20,619049.12,0,3,2,0
71740,2021-02-11,55426.6,16,4,1,1
71741,2020-06-15,614579.36,17,0,1,1
71742,2020-05-21,699234.1,18,6,2,0
71743,2025-08-04,950978.67,6,4,2,0
71744,2021-01-14,975529.19,19,0,1,1
71745,2022-08-31,268655.86,1,8,2,0
71746,2024-05-21,672205.93,0,6,2,0
71747,2024-04-19,92845.68,5,9,3,1
71748,2021-09-22,724340.48,12,1,2,0
71749,2020-12-06,339857.76,11,5,0,1
71750,2023-03-20,220443.85,3,4,3,1
71751,2025-10-22,27742.8,12,6,1,1
71752,2020-07-02,530552.1,0,3,1,1
71753,2022-04-04,187416.03,5,4,0,1
71754,2020-12-28,583950.23,17,0,2,0
71755,2020-05-06,515915.62,1,0,2,0
71756,2023-04-26,622477.89,6,7,0,1
71757,2024-09-02,251857.37,15,0,1,1
71758,2023-11-05,126781.06,5,0,2,0
71759,2023-05-14,785062.94,9,9,2,0
71760,2024-09-09,991365.83,10,2,0,1
71761,2024-03-09,385976.93,19,3,2,0
71762,2025-04-24,393458.16,0,9,2,0
71763,2023-05-19,867176.62,0,3,2,0
71764,2022-06-08,182435.42,16,7,2,0
71765,2021-07-13,352273.56,19,8,2,0
71766,2023-10-10,285975.2,14,1,2,0
71767,2024-05-14,135163.91,14,8,3,1
71768,2024-12-28,548219.35,14,2,2,0
71769,2024-01-16,630657.5,17,8,0,1
71770,2020-09-11,879766.38,18,8,2,0
71771,2021-06-23,651973.26,2,8,1,1
71772,2022-03-12,59811.26,7,7,2,0
71773,2024-06-11,58342.39,18,6,2,0
71774,2025-04-12,68349.67,0,8,2,0
71775,2025-05-12,260489.84,10,3,2,0
71776,2020-09-13,258258.24,5,9,2,0
71777,2022-03-29,778113.19,5,5,1,1
71778,2021-05-12,58811.01,0,8,2,0
71779,2021-03-06,613958.9,17,0,2,0
71780,2025-08-06,600496.24,0,9,2,0
71781,2021-11-12,517533.26,7,1,2,0
71782,2021-09-06,32744.2,10,2,2,0
71783,2022-11-02,826964.31,12,7,2,0
71784,2023-01-11,384075.62,14,4,3,1
71785,2024-11-10,453782.12,1,3,1,1
71786,2023-05-07,673431.17,1,0,1,1
71787,2024-04-29,666856.51,14,4,1,1
71788,2024-05-15,283586.76,15,6,2,0
71789,2025-11-27,21318.33,11,0,3,1
71790,2020-01-31,807344.22,14,9,2,0
71791,2023-01-23,758799.53,9,1,0,1
71792,2025-07-18,644743.33,14,0,2,0
71793,2022-09-10,935537.1,9,4,2,0
71794,2025-06-15,212353.32,16,2,3,1
71795,2020-06-25,112559.96,2,5,1,1
71796,2021-08-07,998884.1,14,1,2,0
71797,2023-09-02,869732.11,6,9,2,0
71798,2020-02-20,51168.57,16,6,1,1
71799,2022-02-22,336959.83,2,3,2,0
71800,2020-06-22,522560.06,14,0,3,1
71801,2022-12-01,631950.81,12,1,2,0
71802,2025-08-15,422286.13,2,3,3,1
71803,2023-08-12,96707.97,11,4,0,1
71804,2025-03-31,478275.2,9,4,1,1
71805,2021-05-19,551315.98,17,2,1,1
71806,2024-02-13,321537.65,11,9,0,1
71807,2023-11-29,167117.31,17,4,0,1
71808,2024-02-06,522822.21,8,2,2,0
71809,2025-08-13,284956.49,3,2,2,0
71810,2024-03-05,246686.31,1,4,1,1
71811,2025-03-19,726577.94,8,7,2,0
71812,2022-10-31,563915.54,0,7,3,1
71813,2024-02-23,745749.13,16,2,2,0
71814,2023-06-10,453530.54,1,7,1,1
71815,2021-04-09,86691.44,19,4,1,1
71816,2024-07-03,497575.96,17,2,2,0
71817,2023-09-30,599337.75,5,2,3,1
71818,2023-12-01,778947.02,16,3,3,1
71819,2021-07-21,587095.66,13,9,1,1
71820,2023-01-16,797821.93,1,1,2,0
71821,2021-12-22,517568.35,4,4,3,1
71822,2023-10-20,615869.7,8,2,3,1
71823,2024-04-27,32323.32,10,3,0,1
71824,2020-12-20,862870.89,19,2,2,0
71825,2023-09-20,173872.1,19,8,1,1
71826,2021-05-01,741729.99,16,8,0,1
71827,2023-07-21,450332.66,0,8,2,0
71828,2022-04-25,893303.38,18,7,1,1
71829,2021-06-27,311359.64,3,8,3,1
71830,2022-06-16,972289.41,4,4,2,0
71831,2020-06-07,738464.98,4,5,0,1
71832,2023-12-06,618443.41,10,1,1,1
71833,2025-06-11,941478.7,14,4,2,0
71834,2023-01-26,544462.88,9,6,0,1
71835,2024-08-16,369895.02,15,5,0,1
71836,2022-10-12,698066.43,0,1,2,0
71837,2023-05-01,251680.11,11,5,1,1
71838,2021-08-19,527353.09,10,4,2,0
71839,2024-02-23,895440.53,12,5,2,0
71840,2023-03-08,445827.5,4,8,1,1
71841,2021-12-16,430154.79,1,3,2,0
71842,2020-01-13,343823.22,12,2,3,1
71843,2024-02-14,660074.6,0,0,2,0
71844,2023-09-11,274144.86,15,0,2,0
71845,2023-06-14,809370.2,16,7,3,1
71846,2024-07-18,635515.42,17,9,2,0
71847,2020-12-30,958457.22,2,1,3,1
71848,2023-04-11,923403.91,2,1,2,0
71849,2021-11-03,324924.03,12,1,3,1
71850,2022-01-01,824774.77,4,2,2,0
71851,2023-02-02,62466.81,15,3,3,1
71852,2025-04-26,332064.26,19,8,2,0
71853,2020-07-08,773840.82,18,7,2,0
71854,2022-12-26,82767.86,5,4,1,1
71855,2021-09-06,600354.33,3,3,3,1
71856,2025-05-07,760993.74,3,4,1,1
71857,2025-02-17,710543.11,15,0,2,0
71858,2021-02-28,777678.97,6,4,3,1
71859,2020-10-07,172267.37,12,4,1,1
71860,2025-05-13,324305.14,12,7,1,1
71861,2021-12-07,761014.06,14,8,0,1
71862,2025-12-30,591367.45,1,0,1,1
71863,2022-10-14,96054.29,13,1,2,0
71864,2025-04-22,924253.57,11,6,2,0
71865,2022-07-15,178732.02,17,4,0,1
71866,2020-11-06,596021.45,14,7,3,1
71867,2025-05-04,215678.81,18,6,1,1
71868,2022-07-24,819216.65,8,7,3,1
71869,2021-03-01,586236.56,0,7,1,1
71870,2020-06-22,416788.57,19,5,2,0
71871,2021-10-10,737306.76,15,3,2,0
71872,2022-06-27,356818.98,14,0,0,1
71873,2023-03-25,11856.73,5,2,2,0
71874,2024-03-23,98526.52,13,1,2,0
71875,2024-01-14,69165.7,3,1,0,1
71876,2023-03-07,227477.38,19,9,2,0
71877,2024-01-03,911155.79,8,8,2,0
71878,2024-08-25,196431.66,8,1,2,0
71879,2025-08-04,588733.07,8,8,2,0
71880,2022-08-24,788076.93,1,2,1,1
71881,2022-01-26,741404.42,14,2,3,1
71882,2024-10-27,334171.6,7,6,2,0
71883,2024-11-17,481248.2,9,9,0,1
71884,2022-03-27,85332.24,0,7,0,1
71885,2025-05-08,107177.43,15,5,2,0
71886,2020-05-04,254429.53,7,8,0,1
71887,2020-02-20,158476.46,17,2,2,0
71888,2023-11-14,77019.83,13,6,2,0
71889,2022-08-13,267017.48,1,0,1,1
71890,2024-06-25,539412.88,11,6,2,0
71891,2022-06-07,218430.91,0,7,2,0
71892,2022-04-06,288305.08,10,0,2,0
71893,2023-08-11,825248.39,12,4,3,1
71894,2024-11-23,753534.46,14,4,2,0
71895,2020-01-14,40443.09,9,2,3,1
71896,2023-04-12,89462.24,11,8,2,0
71897,2022-01-24,928925.09,19,4,2,0
71898,2023-05-14,367877.49,7,8,2,0
71899,2022-10-13,33224.73,10,5,3,1
71900,2025-10-18,396391.47,11,4,2,0
71901,2025-01-19,766787.16,15,7,3,1
71902,2020-08-20,903344.9,6,8,3,1
71903,2023-11-11,703643.76,2,6,2,0
71904,2022-09-19,280063.4,5,4,2,0
71905,2021-01-10,987000.13,5,6,2,0
71906,2021-05-01,160291.13,7,5,3,1
71907,2022-09-03,374799.8,4,0,3,1
71908,2025-01-25,362509.98,9,5,3,1
71909,2022-09-12,496999.26,3,2,2,0
71910,2021-01-18,124609.08,4,0,0,1
71911,2024-12-18,617444.4,18,6,2,0
71912,2025-01-01,641798.15,5,7,2,0
71913,2022-07-08,458675.49,13,8,1,1
71914,2021-02-06,107271.32,12,5,0,1
71915,2022-06-07,763487.45,8,7,0,1
71916,2020-06-24,928838.39,14,5,2,0
71917,2024-10-24,358815.31,0,8,0,1
71918,2021-11-16,244164.52,0,6,2,0
71919,2021-01-16,954143.2,2,8,0,1
71920,2021-09-26,147518.72,18,7,0,1
71921,2021-09-13,484721.36,2,4,2,0
71922,2025-03-30,697135.31,5,2,1,1
71923,2024-06-28,53108.38,12,8,0,1
71924,2021-06-20,812056.21,13,2,2,0
71925,2022-10-24,673053.53,13,0,0,1
71926,2021-09-04,749105.76,19,5,2,0
71927,2024-03-25,217688.51,6,5,3,1
71928,2023-08-02,277014.96,5,5,1,1
71929,2025-04-17,995291.51,4,8,2,0
71930,2021-07-22,365936.67,0,4,2,0
71931,2024-01-16,34164.6,10,9,2,0
71932,2021-11-02,360716.92,0,6,1,1
71933,2021-09-28,386959.89,15,4,1,1
71934,2021-08-15,885372.58,4,1,2,0
71935,2022-04-18,285241.66,14,2,3,1
71936,2022-11-07,795548.69,1,8,0,1
71937,2021-04-23,118403.77,8,0,2,0
71938,2023-03-22,515663.83,11,5,2,0
71939,2022-03-03,412906.19,15,6,2,0
71940,2021-09-22,333463.04,11,3,2,0
71941,2022-05-03,778398.37,14,4,1,1
71942,2024-10-23,606034.5,17,4,0,1
71943,2025-02-16,951307.4,12,4,0,1
71944,2024-01-26,367146.12,8,6,1,1
71945,2024-04-05,130929.35,5,7,2,0
71946,2020-10-29,244466.79,13,3,2,0
71947,2025-03-19,686327.63,0,0,1,1
71948,2021-09-03,659863.41,15,3,0,1
71949,2020-10-28,633864.97,12,5,2,0
71950,2021-02-20,721641.78,8,8,1,1
71951,2025-05-05,115016.81,0,3,2,0
71952,2024-02-21,295513.47,18,3,2,0
71953,2024-11-05,578869.13,1,3,2,0
71954,2023-11-29,441518.19,9,0,0,1
71955,2025-02-13,512340.23,7,2,3,1
71956,2022-05-31,220725.18,13,8,0,1
71957,2021-09-10,613860.03,1,1,3,1
71958,2025-07-04,342268.26,2,6,3,1
71959,2024-07-26,801585.31,1,6,0,1
71960,2023-11-22,591282.05,7,2,3,1
71961,2025-11-16,997470.9,15,4,2,0
71962,2022-01-10,595771.56,15,5,2,0
71963,2022-07-23,62697.85,16,6,1,1
71964,2024-07-06,225726.81,10,4,2,0
71965,2021-10-04,259437.95,17,1,2,0
71966,2021-09-02,35103.36,14,2,2,0
71967,2023-06-10,919516.22,1,6,2,0
71968,2020-05-20,630631.94,9,3,0,1
71969,2022-06-15,813975.35,7,7,2,0
71970,2024-04-04,590744.45,15,9,2,0
71971,2023-09-19,858731.06,17,1,2,0
71972,2020-07-12,630849.81,16,8,3,1
71973,2020-12-16,91493.33,8,3,2,0
71974,2025-02-17,39026.47,7,8,2,0
71975,2021-02-06,448826.01,19,7,0,1
71976,2024-08-17,646127.71,19,3,2,0
71977,2023-08-27,848432.3,4,2,2,0
71978,2020-11-26,896239.59,0,6,2,0
71979,2021-12-08,822641.0,6,0,2,0
71980,2023-06-22,114905.96,15,8,2,0
71981,2023-12-24,758086.81,19,7,2,0
71982,2023-07-20,355897.6,2,3,2,0
71983,2025-09-16,858839.57,15,0,2,0
71984,2020-10-14,827042.77,2,0,2,0
71985,2023-08-17,654235.51,9,6,2,0
71986,2022-05-10,916426.85,17,3,3,1
71987,2022-11-10,546697.19,16,9,3,1
71988,2020-10-08,249070.81,5,5,2,0
71989,2021-11-04,656498.84,5,7,2,0
71990,2021-06-03,199435.76,17,8,3,1
71991,2021-02-15,764415.66,12,8,0,1
71992,2025-09-22,880627.26,17,1,2,0
71993,2021-05-27,668985.84,19,5,2,0
71994,2023-09-18,495512.66,6,9,0,1
71995,2021-01-02,952579.71,2,3,0,1
71996,2023-06-29,792123.31,10,1,2,0
71997,2020-04-25,465784.62,12,4,0,1
71998,2025-07-17,554246.68,2,6,3,1
71999,2020-08-04,720145.34,3,9,0,1
72000,2022-12-27,445780.2,3,2,2,0
72001,2024-03-28,409125.02,2,2,2,0
72002,2021-06-25,868945.83,1,3,1,1
72003,2025-09-04,367560.54,14,6,1,1
72004,2020-05-26,992797.57,19,7,2,0
72005,2023-12-16,346419.51,18,0,2,0
72006,2023-05-20,753150.65,0,8,2,0
72007,2025-11-03,513727.43,18,7,2,0
72008,2024-09-05,68148.35,7,2,2,0
72009,2021-07-07,801020.06,15,5,2,0
72010,2024-06-14,833992.97,8,5,2,0
72011,2021-12-24,748318.34,19,4,2,0
72012,2025-04-13,921973.53,3,0,2,0
72013,2025-07-30,71631.8,16,6,2,0
72014,2020-05-10,316040.68,4,3,2,0
72015,2023-12-13,986477.42,0,5,3,1
72016,2022-07-16,509489.79,3,5,2,0
72017,2023-06-12,276258.29,8,7,3,1
72018,2023-02-07,371183.32,3,9,1,1
72019,2024-04-27,942939.41,1,1,2,0
72020,2023-07-29,724973.18,13,9,0,1
72021,2024-10-27,129924.31,15,8,2,0
72022,2020-08-12,261449.68,16,7,2,0
72023,2024-10-20,116756.07,19,9,1,1
72024,2021-07-03,863542.11,8,1,2,0
72025,2022-08-22,371736.82,13,5,2,0
72026,2022-08-01,977717.64,16,5,1,1
72027,2022-01-15,981417.22,7,7,2,0
72028,2025-01-16,664179.38,13,0,2,0
72029,2022-04-15,693040.18,6,9,2,0
72030,2025-02-17,498690.18,18,2,3,1
72031,2023-03-14,423412.41,1,0,3,1
72032,2024-03-22,388365.12,1,9,2,0
72033,2020-08-05,926897.86,19,7,2,0
72034,2020-03-26,405353.7,1,8,2,0
72035,2023-01-14,964597.74,2,6,0,1
72036,2025-04-10,785627.37,11,8,3,1
